     94.2537      53.8069       0.5270       0.0466      -0.2485       0.7269       0.0335      -0.2018       0.5726       0.4274      55.1773     -21.9256       0.6167       0.6015      -0.3146       0.5118       0.4216       0.5853      -0.1595       0.2931       0.8755       0.1245    1976.7607      68.0592       2.4360       1.2310      -1.0881      -0.0248      -0.9703       0.7492       0.2629      -0.3307      -0.0039      -0.1735       0.5648       0.4352      49.2947       0.8156      -0.0004      73.2111      51.5820       0.6755      -0.0586      52.1613      87.0850      -0.0703      -0.1198     384.2508
     97.2455      60.2521       0.5163      -0.1885      -0.1493       0.7054      -0.1320      -0.1177       0.5816       0.4184      45.6785     -15.6913       0.6949       0.4705      -0.1545       0.3158       0.5230       0.4963      -0.0835       0.1923       0.8828       0.1172    2570.0286      38.3961       1.6375       1.1992       0.2547       0.3938      -1.6286       0.4332       0.2307       0.0687       0.0544      -0.2535       0.5692       0.4308      48.8756       0.6946      -0.0447      73.2445      51.9472       0.5789      -0.0266      50.5054      86.5830      -0.1926       0.0893     409.9403
     76.9452      56.1277       0.5084      -0.0326      -0.1879       0.7522      -0.0245      -0.1586       0.6207       0.3793      39.4292     -14.6437       0.5954       0.5821      -0.1369       0.2433       0.4278       0.5942      -0.0708       0.1417       0.9075       0.0925    2044.2214      28.3856       2.0253       0.8366       0.0728       0.8756      -1.6284       0.5820       0.1717       0.0212       0.1295      -0.2710       0.6083       0.3917      50.9620       0.7224      -0.0358      73.3795      52.7905       0.5609      -0.0657      55.2863      84.3995      -0.0562      -0.0103     467.3143
     98.6384      53.8200       0.5831      -0.1810      -0.1107       0.7488      -0.1220      -0.0824       0.6244       0.3756      43.3147     -19.9115       0.6675       0.5652      -0.3293       0.4299       0.4585       0.5537      -0.1694       0.2439       0.9040       0.0960    2463.5398      68.8539       2.6430       0.3487      -0.4671       0.8167      -1.8238       0.7475       0.0692      -0.1323       0.1215      -0.2992       0.5435       0.4565      49.6938       0.7217      -0.0130      67.0071      51.6246       0.6262      -0.0187      62.7062      82.7595      -0.3318       0.1124     406.7400
     88.2060      65.6840       0.4456      -0.2728      -0.0303       0.6716      -0.2161      -0.0264       0.5360       0.4640      36.6487     -24.4602       0.7407       0.4969      -0.1203       0.3330       0.5465       0.5039      -0.0641       0.1954       0.9127       0.0873    2293.7472      10.3244       2.3888       1.1260      -0.6962       0.3648      -0.5388       0.6972       0.2399      -0.2039       0.0562      -0.0913       0.5445       0.4555      49.9928       0.8477      -0.0048      73.7758      51.1907       0.6522      -0.0290      66.7353      80.6453       0.1033      -0.1389     437.3312
    101.5298      58.9990       0.5212      -0.0871      -0.2371       0.7057      -0.0604      -0.1834       0.5795       0.4205      38.9435     -22.2846       0.6272       0.6254      -0.2493       0.3883       0.4353       0.6050      -0.1235       0.2146       0.9177       0.0823    1933.5788      18.2187       2.6130       1.1892      -1.1503       1.0859      -1.1704       0.8133       0.2689      -0.3626       0.1753      -0.2108       0.5661       0.4339      48.1825       0.7301      -0.0759      77.8265      51.9341       0.5803      -0.0525      59.2519      83.8547       0.0511      -0.2058     425.8200
     75.3318      75.6998       0.4245      -0.3757      -0.1174       0.6496      -0.2926      -0.1023       0.6040       0.3960      36.5351     -25.6545       0.7346       0.5496      -0.2470       0.3943       0.4979       0.5408      -0.1237       0.2210       0.9206       0.0794    2561.8646     127.2891       2.6171      -0.0954      -0.6917       0.8695      -1.7876       0.8173      -0.0207      -0.2179       0.1393      -0.3207       0.4296       0.5704      49.7780       0.7379      -0.0159      70.0419      53.8245       0.7058      -0.0180      57.9308      85.8676      -0.1191      -0.1579     513.0586
     88.9560      59.6508       0.5217      -0.2867      -0.0507       0.7169      -0.2069      -0.0415       0.5949       0.4051      41.6164     -11.3826       0.6510       0.5478      -0.3203       0.3349       0.4659       0.5466      -0.1678       0.1988       0.9001       0.0999    1817.3248      60.1422       2.7812       0.4273      -1.0777       1.1496      -1.1875       0.9404       0.1019      -0.3582       0.2007      -0.2348       0.5157       0.4843      50.6325       0.8276       0.0251      55.0880      53.0462       0.6901       0.0359      59.3555      84.6739       0.1308      -0.2770     366.7155
    102.5350      69.8296       0.4734      -0.1411      -0.3263       0.6384      -0.0999      -0.2615       0.5471       0.4529      53.6147     -19.0885       0.6859       0.5633      -0.2627       0.3577       0.4796       0.5361      -0.1312       0.2022       0.8820       0.1180    2415.0340      95.7676       2.8515       0.1531      -0.9655       1.2903      -2.0397       0.8652       0.0334      -0.2864       0.2009      -0.3594       0.4840       0.5160      51.3355       0.8309       0.0365      84.1468      54.2637       0.7230       0.0497      62.3622      84.7825      -0.2205      -0.0180     363.9142
     85.8177      64.6035       0.5029      -0.2070      -0.1930       0.7005      -0.1512      -0.1597       0.5965       0.4035      42.9349     -29.3993       0.7401       0.5311      -0.2352       0.4744       0.5170       0.5183      -0.1203       0.2750       0.9009       0.0991    2509.0798      21.3334       2.4958       0.6771      -0.9034       1.4476      -0.9757       0.7722       0.1480      -0.2758       0.2317      -0.1769       0.4333       0.5667      51.5434       0.8047      -0.0258      72.1248      54.8531       0.6708       0.0308      65.8264      85.8666      -0.1024      -0.0462     518.5780
